Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
materiales para baño;17;13;-4;10;0.00;http://blog.redformas.es/reformas-de-banos-como-comprar-el-material-necesario/;0.00;0.00;0.62;14900000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
presupuesto para hacer un baño;17;17;0;10;0.53;http://blog.redformas.es/cual-es-el-precio-de-reformar-un-bano/;0.00;0.00;0.61;629000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
presupuesto para obras de construccion;20;0;0;10;0.08;http://www.redformas.es/;0.00;0.00;0.82;31600000;0.99,0.50,0.50,0.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
presupuestos para obras de construccion;20;0;0;10;1.57;http://www.redformas.es/;0.00;0.00;0.91;42800000;0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
reformas en casas;18;18;0;10;0.76;http://blog.redformas.es/como-reformar-tu-casa-al-menor-coste/;0.00;0.00;0.99;75500000;0.67,0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33
presupuesto de construcción;19;0;0;10;0.00;http://www.redformas.es/;0.00;0.00;0.45;50900000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
silestone tenerife;18;0;0;10;0.00;http://www.redformas.es/empresas-santa-cruz-de-tenerife/construccion-y-reformas/marmol-silestone-granito/;0.00;0.00;0.07;83000;0.50,0.50,0.99,0.99,0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50
presupuesto para hacer un baño;18;0;0;10;0.53;http://blog.redformas.es/cuanto-cuesta-reformar-un-bano/;0.00;0.00;0.61;629000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50
idea para pintar mi casa;18;18;0;10;0.00;http://blog.redformas.es/como-pintar-mi-casa-ideas-y-consejos/;0.00;0.00;0.00;375000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
materiales para aislamiento termico;19;0;0;10;1.33;http://blog.redformas.es/materiales-aislamiento-termico/;0.00;0.00;0.83;599000;0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.99,0.99
como pintar mi casa colores de moda;18;19;1;10;0.00;http://blog.redformas.es/como-pintar-mi-casa-ideas-y-consejos/;0.00;0.00;0.07;554000;0.67,0.99,0.67,0.67,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.33
como colocar plato ducha acrilico;18;14;-4;10;0.00;http://blog.redformas.es/plato-de-ducha/;0.00;0.00;0.36;77000;0.99,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33
busco presupuesto para reforma;20;7;-13;10;2.45;http://www.redformas.es/;0.00;0.00;0.70;561000;0.67,0.67,0.33,0.67,0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33
