Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
presupuestos en construccion;16;5;-11;10;0.00;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.73;1120000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
precios de albanileria;15;8;-7;10;0.00;http://tumanitas.com/trabajos-de/albanileria-2;0.00;0.00;0.40;488000;0.00,0.00,0.00,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.99,0.99
presupuestos de reformas de casas;15;0;0;10;1.56;http://tumanitas.com/trabajos-de/reforma-vivienda;0.00;0.00;1.00;8260000;0.99,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.20,0.20
presupuestos construccion casa;16;15;-1;10;1.58;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.82;2880000;0.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99
como lacar puertas barnizadas;15;0;0;10;0.00;http://tumanitas.com/trabajos/lacar-puertas-en-blanco-estan-barnizadas;0.00;0.00;0.23;91000;0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.99,0.67,0.33,0.99
construir tabiques de pladur;15;16;1;10;0.00;http://tumanitas.com/trabajos-de/hacer-tabiques-de-pladur;0.00;0.00;0.21;35000;0.99,0.99,0.67,0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.33
encimeras creativas;16;19;3;10;0.68;http://tumanitas.com/foto/5154;0.00;0.00;0.61;165000;0.33,0.33,0.33,0.67,0.33,0.99,0.33,0.33,0.33,0.33,0.33,0.33
cocina presupuesto;16;15;-1;10;0.81;http://tumanitas.com/trabajos-de/reformas-cocinas;0.00;0.00;0.71;7540000;0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99
revista pronto 2012;16;0;0;10;0.00;http://prensa.tumanitas.com/revista-pronto-pag-94-28-de-enero-de-2012/;0.00;0.00;0.00;923000;0.99,0.00,0.00,0.00,0.99,0.99,0.00,0.00,0.00,0.99,0.00,0.00
dormitorio mickey mouse;15;18;3;10;0.17;http://blog.tumanitas.com/mickey-mouse-en-tu-dormitorio/;0.00;0.00;0.36;276000;0.33,0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.33,0.99,0.33,0.67
presupuestos obras construccion;17;18;1;10;4.71;http://tumanitas.com/;0.00;0.00;1.00;31000000;0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.67,0.33
ferroli domi;17;0;0;10;0.00;http://tumanitas.com/trabajos/sonda-de-temperatura-ferroli-domi-compact-f24;0.00;0.00;0.14;16000;0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.00,0.99,0.99,0.99,0.99
presupuesto de puertas;17;0;0;10;0.00;http://tumanitas.com/trabajos-en/provincia-de-barcelona/puertas-y-ventanas-de-madera;0.00;0.00;0.81;10900000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
ampliacion de madera;17;0;0;10;0.12;http://tumanitas.com/trabajos/ampliacion-de-una-pergola-de-madera-en-terraza;0.00;0.00;0.60;2150000;0.99,0.99,0.99,0.99,0.00,0.00,0.00,0.99,0.00,0.99,0.00,0.99
microcemento piso;17;0;0;10;0.00;http://tumanitas.com/trabajos-de/suelo-microcemento;0.00;0.00;1.00;310000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.00,0.99
encimeras creativas;17;18;1;10;0.68;http://tumanitas.com/manitas/silex-encimeras-creativas;0.00;0.00;0.61;165000;0.33,0.33,0.33,0.67,0.33,0.99,0.33,0.33,0.33,0.33,0.33,0.33
entonadores alba;17;18;1;10;0.00;http://blog.tumanitas.com/amplia-tu-gama-de-colores-con-los-entonadores-universales/;0.00;0.00;0.00;3000;0.00,0.00,0.00,0.00,0.00,0.99,0.99,0.00,0.00,0.00,0.00,0.00
sika proof;17;0;0;10;0.00;http://blog.tumanitas.com/sistema-para-impermeabilizar-cimientos/sikaproof/;0.00;0.00;0.09;307000;0.00,0.00,0.99,0.00,0.00,0.99,0.00,0.99,0.99,0.00,0.99,0.99
precios de obras;17;9;-8;10;0.00;http://tumanitas.com/;0.00;0.00;0.35;33200000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
silestone cordoba;17;0;0;10;0.07;http://tumanitas.com/trabajos-en/provincia-de-cordoba/instalar-encimera-silestone;0.00;0.00;0.59;159000;0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99
precio poliuretano expandido;17;18;1;10;0.06;http://tumanitas.com/precios-de-reformas/aislamientos/poliuretano-proyectado;0.00;0.00;0.78;143000;0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50
sigma construcciones;17;12;-5;10;0.00;http://tumanitas.com/manitas/construcciones-y-limpieza-sigma-sl;0.00;0.00;0.33;349000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
como alicatar un baño pequeño;19;0;0;10;0.00;http://tumanitas.com/trabajos-de/solar-alicatar-bano;0.00;0.00;0.23;113000;0.99,0.33,0.67,0.33,0.33,0.33,0.67,0.33,0.33,0.67,0.33,0.67
como presupuestar una instalacion electrica;19;20;1;10;0.00;http://tumanitas.com/trabajos-de/instalacion-electrica;0.00;0.00;0.18;609000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
tapizar el sofa;18;14;-4;10;0.18;http://tumanitas.com/trabajos-de/tapizar-sofa;0.00;0.00;0.59;503000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
presupuesto de construccion de vivienda;18;17;-1;10;1.27;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.61;601000;0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.00,0.50,0.50,0.50
pinkie bilbao;20;0;0;10;0.00;http://tumanitas.com/trabajos-de/parquet-y-tarima/bilbao;0.00;0.00;0.06;26000;0.67,0.33,0.33,0.67,0.67,0.33,0.33,0.33,0.67,0.99,0.67,0.33
presupuestos para construccion;20;0;0;10;0.94;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.68;807000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99
presupuesto para la construccion;19;19;0;10;0.00;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.00;1890000;0.99,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00
chimeneas en logroño;18;0;0;10;0.10;http://tumanitas.com/trabajos-en/logrono/instaladores-chimeneas;0.00;0.00;0.69;341000;0.33,0.33,0.33,0.33,0.67,0.33,0.67,0.33,0.99,0.33,0.67,0.33
presupuesto de puertas;18;0;0;10;0.00;http://tumanitas.com/trabajos-en/vizcaya/puertas-y-ventanas-de-madera;0.00;0.00;0.81;10900000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.50
rejas en hierro;19;15;-4;10;0.00;http://tumanitas.com/precios-de-reformas/carpinteria-metalica/rejas-de-hierro;0.00;0.00;0.35;553000;0.99,0.00,0.99,0.99,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99
ideas para adornar tu cuarto;19;0;0;10;0.00;http://blog.tumanitas.com/ideas-para-decorar-tu-dormitorio/;0.00;0.00;0.00;588000;0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.00,0.99,0.99,0.99
reforma cocinas madrid;18;12;-6;10;4.04;http://tumanitas.com/trabajos-en/provincia-de-madrid/reformas-cocinas;0.00;0.00;0.78;744000;0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50
pergola entre paredes;19;0;0;10;0.00;http://tumanitas.com/trabajos/montar-una-pergola-entre-paredes;0.00;0.00;0.56;555000;0.99,0.67,0.99,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
silestone tenerife;19;0;0;10;0.00;http://tumanitas.com/trabajos-en/tenerife/instalar-encimera-silestone;0.00;0.00;0.07;76000;0.50,0.50,0.99,0.99,0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50
presupuesto de la construccion;18;16;-2;10;0.05;http://tumanitas.com/trabajos-de/construccion;0.00;0.00;0.77;3730000;0.00,0.00,0.99,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
instalacion ventanas de aluminio;19;0;0;10;0.99;http://tumanitas.com/trabajos-de/instalar-ventanas-aluminio;0.00;0.00;0.74;507000;0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.99,0.99
presupuestos construccion casas;18;0;0;10;1.62;http://tumanitas.com/trabajos-en/murcia/construccion;0.00;0.00;0.77;473000;0.50,0.50,0.99,0.99,0.50,0.99,0.50,0.50,0.50,0.50,0.00,0.50
presupuesto de trabajo;18;0;0;10;0.00;http://tumanitas.com/ultimos-trabajos;0.00;0.00;0.27;60000000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
baños fotos pequeños;19;19;0;10;0.00;http://tumanitas.com/fotos-reformas/banos-pequenos;0.00;0.00;0.16;1230000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
mudanzas irun;19;15;-4;10;1.78;http://tumanitas.com/trabajos-en/irun/mudanzas-transporte;0.00;0.00;0.98;76000;0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50,0.99,0.99,0.99,0.50
montar plato de ducha;19;19;0;10;2.80;http://tumanitas.com/trabajos-de/instalar-plato-ducha;0.00;0.00;0.62;503000;0.50,0.99,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.50,0.99,0.50
precios obras;18;13;-5;10;0.00;http://tumanitas.com/;0.00;0.00;0.21;31900000;0.50,0.99,0.50,0.99,0.99,0.50,0.50,0.99,0.50,0.50,0.50,0.99
precios de ventanas aluminio;20;0;0;10;0.56;http://tumanitas.com/precios-de-reformas/carpinteria-metalica;0.00;0.00;0.97;830000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
reformas integrales;2;2;0;3600;3.51;http://www.reformadisimo.es/;49.36;47.51;0.88;716000;0.82,0.66,0.82,0.66,0.66,0.55,0.82,0.99,0.99,0.99,0.99,0.99
reformas integrales madrid;2;2;0;1600;4.84;http://www.reformadisimo.es/;21.94;29.12;0.83;559000;0.84,0.68,0.99,0.84,0.53,0.46,0.68,0.53,0.68,0.99,0.99,0.84
reformas cocinas madrid;1;2;1;140;3.61;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;6.94;6.87;0.77;576000;0.99,0.81,0.42,0.65,0.42,0.42,0.81,0.35,0.35,0.42,0.54,0.54
reformas de cocinas;4;6;2;590;2.34;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;4.35;2.79;0.88;1100000;0.59,0.48,0.59,0.59,0.48,0.48,0.59,0.59,0.59,0.59,0.88,0.99
reformas integrales en madrid;2;2;0;260;3.77;http://www.reformadisimo.es/;3.56;3.68;0.87;527000;0.54,0.67,0.82,0.99,0.54,0.44,0.54,0.82,0.54,0.67,0.44,0.67
reforma cocina;6;7;1;590;1.91;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;3.11;1.62;0.79;11200000;0.55,0.55,0.55,0.44,0.55,0.55,0.55,0.55,0.67,0.55,0.82,0.99
reformas cocinas;5;5;0;480;2.25;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;2.53;1.56;0.85;1110000;0.66,0.81,0.81,0.81,0.54,0.66,0.66,0.66,0.81,0.66,0.99,0.99
reformar cocina;10;10;0;720;1.77;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;2.27;1.10;0.84;7840000;0.72,0.59,0.59,0.48,0.48,0.59,0.59,0.59,0.72,0.72,0.99,0.99
reforma cocina madrid;2;2;0;70;3.49;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.95;0.91;0.66;852000;0.36,0.99,0.36,0.99,0.79,0.36,0.50,0.50,0.36,0.21,0.50,0.79
reformas de cocina;6;6;0;170;2.75;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.89;0.67;0.78;879000;0.23,0.19,0.23,0.23,0.19,0.19,0.23,0.23,0.54,0.99,0.99,0.35
reformas cocina;5;7;2;170;1.97;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.89;0.48;0.90;776000;0.67,0.67,0.67,0.67,0.52,0.67,0.81,0.81,0.81,0.67,0.99,0.99
reforma integral madrid;3;2;-1;90;3.53;http://www.reformadisimo.es/;0.85;0.82;0.67;656000;0.41,0.28,0.53,0.65,0.65,0.24,0.41,0.53,0.28,0.28,0.53,0.99
reforma de cocinas;5;6;1;110;2.33;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.58;0.37;0.89;1190000;0.99,0.82,0.53,0.65,0.53,0.53,0.65,0.53,0.65,0.53,0.99,0.82
reformas de cocinas en madrid;2;2;0;40;5.11;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.54;0.76;0.77;603000;0.78,0.99,0.56,0.22,0.56,0.44,0.44,0.56,0.78,0.11,0.22,0.22
reformas de cocinas madrid;2;2;0;40;3.19;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.54;0.47;0.93;746000;0.43,0.28,0.14,0.99,0.43,0.56,0.71,0.28,0.43,0.43,0.43,0.99
reforma cocinas;5;5;0;90;2.29;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.47;0.29;0.85;38600000;0.99,0.64,0.64,0.64,0.50,0.50,0.50,0.64,0.64,0.50,0.99,0.99
reforma de cocinas madrid;2;2;0;20;3.92;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.27;0.29;0.98;535000;0.99,0.50,0.75,0.50,0.25,0.50,0.99,0.25,0.25,0.25,0.25,0.25
reformas cocina madrid;2;2;0;20;4.28;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.27;0.32;1.00;675000;0.60,0.20,0.40,0.80,0.40,0.80,0.40,0.99,0.20,0.40,0.20,0.40
cocinas reformas;7;8;1;40;1.43;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.16;0.06;0.82;862000;0.56,0.28,0.71,0.28,0.43,0.71,0.99,0.71,0.56,0.56,0.99,0.71
reforma cocinas madrid;2;2;0;10;4.04;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.13;0.15;0.78;744000;0.99,0.99,0.50,0.99,0.99,0.50,0.50,0.50,0.50,0.50,0.99,0.50
reformas y cocinas;6;7;1;20;3.19;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.10;0.09;0.83;893000;0.67,0.33,0.33,0.33,0.67,0.33,0.67,0.67,0.99,0.67,0.99,0.99
empresa de reformas integrales;11;17;6;20;0.00;http://www.reformadisimo.es/;0.09;0.00;0.93;516000;0.99,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.80,0.60,0.80,0.40
reformas integrales de cocinas;3;4;1;10;2.78;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.09;0.07;0.89;537000;0.50,0.50,0.99,0.50,0.99,0.50,0.50,0.50,0.99,0.50,0.50,0.99
reformas en cocinas;9;9;0;20;3.01;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.06;0.05;0.81;839000;0.99,0.33,0.33,0.33,0.33,0.33,0.67,0.67,0.67,0.33,0.67,0.67
reformas integral;10;10;0;20;1.92;http://www.reformadisimo.es/;0.06;0.03;0.94;19700000;0.33,0.33,0.33,0.67,0.99,0.33,0.33,0.99,0.67,0.33,0.67,0.99
reformas de restaurantes;5;5;0;10;4.76;http://www.reformadisimo.es/reformas-integrales-de-restaurantes-en-madrid;0.05;0.06;0.84;1080000;0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.99,0.99,0.33,0.33,0.33
reformas restaurantes;5;4;-1;10;1.60;http://www.reformadisimo.es/reformas-integrales-de-restaurantes-en-madrid;0.05;0.02;0.79;1020000;0.99,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.67,0.33,0.33,0.67
empresas de reformas integrales en madrid;13;9;-4;50;3.22;http://www.reformadisimo.es/;0.04;0.04;0.94;436000;0.99,0.56,0.22,0.56,0.99,0.56,0.78,0.22,0.22,0.22,0.78,0.33
reformas cocinas y baños madrid;7;14;7;10;3.13;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.04;0.03;0.77;612000;0.67,0.33,0.99,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
reformar cocinas;14;14;0;50;1.98;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.03;0.02;0.84;463000;0.71,0.56,0.71,0.43,0.56,0.56,0.56,0.43,0.71,0.71,0.99,0.99
reformas hoteles;20;20;0;110;1.47;http://www.reformadisimo.es/reformas-integrales-de-hoteles-en-madrid;0.03;0.01;0.79;832000;0.99,0.54,0.99,0.99,0.35,0.08,0.12,0.12,0.15,0.08,0.12,0.12
reforma integral cocina;14;14;0;40;2.63;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.02;0.02;0.83;607000;0.44,0.44,0.44,0.44,0.33,0.22,0.44,0.22,0.33,0.99,0.44,0.56
reformas completas viviendas;17;16;-1;70;0.00;http://www.reformadisimo.es/reformas-integrales-de-viviendas-en-madrid;0.02;0.00;0.00;493000;0.05,0.14,0.05,0.33,0.43,0.99,0.52,0.99,0.43,0.43,0.19,0.00
reforma madrid;18;17;-1;70;3.24;http://www.reformadisimo.es/;0.02;0.01;0.62;41200000;0.41,0.53,0.53,0.53,0.41,0.18,0.28,0.41,0.41,0.41,0.41,0.99
reforma integral cocina;15;15;0;40;2.63;http://www.reformadisimo.es/proyectos/reforma-integral-de-cocina;0.02;0.01;0.83;607000;0.44,0.44,0.44,0.44,0.33,0.22,0.44,0.22,0.33,0.99,0.44,0.56
servicios reformas madrid;13;0;0;20;1.60;http://www.reformadisimo.es/articulos/servicios-de-reformas-integrales-en-madrid;0.01;0.00;0.96;9570000;0.25,0.99,0.50,0.50,0.50,0.25,0.25,0.50,0.50,0.75,0.50,0.75
reforma en madrid;13;13;0;20;2.04;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.01;0.01;0.86;41500000;0.67,0.33,0.99,0.33,0.67,0.33,0.67,0.67,0.67,0.67,0.33,0.99
reformas integrales viviendas madrid;16;17;1;30;4.08;http://www.reformadisimo.es/reformas-integrales-de-viviendas-en-madrid;0.01;0.01;0.87;264000;0.36,0.64,0.18,0.99,0.27,0.18,0.18,0.27,0.09,0.09,0.09,0.18
reformas oficinas madrid;19;16;-3;50;5.39;http://www.reformadisimo.es/;0.01;0.02;0.94;4120000;0.78,0.56,0.33,0.22,0.56,0.22,0.56,0.56,0.78,0.99,0.56,0.44
diseñar un vestidor;18;18;0;50;0.33;http://www.reformadisimo.es/blog/diseno-de-interiores-como-disenar-tu-vestidor/;0.01;0.00;0.54;236000;0.36,0.45,0.45,0.36,0.64,0.36,0.64,0.45,0.64,0.36,0.99,0.45
reformas integrales de viviendas;16;17;1;30;2.88;http://www.reformadisimo.es/reformas-integrales-de-viviendas-en-madrid;0.01;0.01;0.91;523000;0.75,0.75,0.75,0.99,0.25,0.50,0.75,0.50,0.75,0.25,0.25,0.75
reformas en la cocina;12;15;3;10;0.00;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.01;0.00;0.97;886000;0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.99,0.50,0.50,0.99
reformas integrales viviendas madrid;17;0;0;30;4.08;http://www.reformadisimo.es/;0.01;0.01;0.87;264000;0.36,0.64,0.18,0.99,0.27,0.18,0.18,0.27,0.09,0.09,0.09,0.18
calculadora de integrales online;20;20;0;40;0.00;http://www.reformadisimo.es/blog/calculadora-online-de-reformas-integrales/;0.01;0.00;0.00;59000;0.33,0.33,0.56,0.56,0.11,0.11,0.22,0.44,0.78,0.99,0.99,0.44
reformas de hoteles;18;17;-1;30;1.25;http://www.reformadisimo.es/reformas-integrales-de-hoteles-en-madrid;0.00;0.00;0.85;621000;0.40,0.40,0.60,0.20,0.20,0.40,0.99,0.60,0.60,0.40,0.40,0.99
reformas baño madrid;19;19;0;30;4.17;http://www.reformadisimo.es/reformas-integrales-de-cocinas-en-madrid;0.00;0.01;0.96;705000;0.99,0.60,0.40,0.40,0.20,0.40,0.40,0.60,0.99,0.60,0.60,0.40
empresas de reformas integrales;17;17;0;20;3.97;http://www.reformadisimo.es/;0.00;0.00;0.85;545000;0.60,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.99,0.80,0.80
reformas completas;16;0;0;10;1.53;http://www.reformadisimo.es/;0.00;0.00;0.88;689000;0.50,0.99,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50
hoteles en reforma;18;0;0;10;0.00;http://www.reformadisimo.es/reformas-integrales-de-hoteles-en-madrid;0.00;0.00;0.75;11900000;0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99Keyword;Position;Previous Position;Position Difference;Search Volume;CPC;Url;Traffic (%);Traffic Cost (%);Competition;Number of Results;Trends
cerrajeros madrid;3;3;0;5400;24.62;http://www.cerrajerosmadridd24horas.com/;27.64;27.76;0.83;991000;0.99,0.99,0.99,0.99,0.82,0.82,0.82,0.99,0.82,0.82,0.67,0.67
cerrajeros madrid 24 horas;2;2;0;1900;25.30;http://www.cerrajerosmadridd24horas.com/;14.05;14.50;0.92;192000;0.79,0.79,0.67,0.54,0.54,0.99,0.79,0.99,0.67,0.79,0.79,0.79
cerrajeros 24 horas madrid;1;3;2;480;29.46;http://www.cerrajerosmadridd24horas.com/;12.83;15.42;0.95;438000;0.99,0.67,0.82,0.55,0.55,0.44,0.55,0.55,0.44,0.44,0.44,0.44
cerrajeros;7;8;1;2400;15.66;http://www.cerrajerosmadridd24horas.com/;5.46;3.48;0.91;1110000;0.83,0.66,0.99,0.83,0.99,0.83,0.83,0.99,0.83,0.66,0.66,0.83
cerrajero madrid;2;3;1;720;22.58;http://www.cerrajerosmadridd24horas.com/;5.32;4.90;0.95;1080000;0.99,0.88,0.72,0.72,0.48,0.48,0.72,0.72,0.72,0.59,0.59,0.72
cerrajeros en madrid;2;3;1;590;21.66;http://www.cerrajerosmadridd24horas.com/;4.36;3.85;0.94;998000;0.99,0.48,0.88,0.48,0.48,0.39,0.48,0.48,0.59,0.39,0.39,0.48
cerrajero;10;12;2;1900;13.86;http://www.cerrajerosmadridd24horas.com/;3.24;1.83;0.88;1120000;0.79,0.67,0.79,0.79,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
cerrajeros madrid centro;3;4;1;590;31.34;http://www.cerrajerosmadridd24horas.com/cerrajeros-madrid-centro-24-horas/;3.02;3.86;0.83;142000;0.44,0.36,0.67,0.67,0.55,0.55,0.36,0.82,0.55,0.82,0.99,0.55
cerrajero 24 horas;3;5;2;590;20.80;http://www.cerrajerosmadridd24horas.com/;3.02;2.56;0.88;675000;0.67,0.67,0.82,0.99,0.82,0.67,0.67,0.67,0.67,0.99,0.67,0.82
cerrajeros madrid urgentes;2;2;0;390;38.72;http://www.cerrajerosmadridd24horas.com/;2.88;4.55;0.93;58000;0.81,0.81,0.99,0.81,0.67,0.81,0.54,0.81,0.54,0.99,0.67,0.67
cerrajeros urgentes madrid;2;2;0;260;42.49;http://www.cerrajerosmadridd24horas.com/;1.92;3.33;0.93;189000;0.99,0.81,0.81,0.54,0.35,0.54,0.44,0.44,0.44,0.44,0.23,0.44
cerrajeros madrid 24h;2;3;1;260;15.87;http://www.cerrajerosmadridd24horas.com/;1.92;1.24;0.87;71000;0.44,0.66,0.44,0.66,0.99,0.81,0.36,0.28,0.15,0.24,0.12,0.19
cerrajero 24 horas madrid;2;2;0;210;39.79;http://www.cerrajerosmadridd24horas.com/;1.55;2.52;0.97;205000;0.99,0.65,0.54,0.65,0.65,0.54,0.54,0.65,0.99,0.65,0.81,0.81
cerrajeros 24 horas;4;5;1;390;16.53;http://www.cerrajerosmadridd24horas.com/;1.55;1.04;0.92;738000;0.99,0.99,0.81,0.99,0.81,0.99,0.99,0.99,0.81,0.81,0.81,0.99
cerrajeros baratos madrid;3;3;0;260;12.47;http://www.cerrajerosmadridd24horas.com/;1.33;0.67;0.93;228000;0.99,0.82,0.67,0.44,0.36,0.44,0.54,0.82,0.67,0.82,0.44,0.23
cerrajeros urgentes;2;1;-1;170;6.54;http://www.cerrajerosmadridd24horas.com/;1.25;0.33;0.86;460000;0.99,0.81,0.53,0.44,0.53,0.66,0.44,0.66,0.66,0.53,0.28,0.22
cerrajero barato madrid;3;3;0;210;21.25;http://www.cerrajerosmadridd24horas.com/;1.07;0.93;0.97;76000;0.44,0.66,0.81,0.81,0.53,0.99,0.99,0.66,0.53,0.66,0.53,0.66
cerrajerias madrid;3;3;0;140;16.13;http://www.cerrajerosmadridd24horas.com/;0.71;0.47;0.93;977000;0.13,0.10,0.67,0.99,0.28,0.10,0.28,0.18,0.28,0.23,0.28,0.23
cerrajeros 24h;2;4;2;90;12.05;http://www.cerrajerosmadridd24horas.com/;0.66;0.32;0.88;379000;0.64,0.36,0.64,0.50,0.64,0.50,0.99,0.64,0.50,0.64,0.50,0.50
cerrajeros baratos;6;4;-2;210;11.08;http://www.cerrajerosmadridd24horas.com/;0.59;0.26;0.90;494000;0.28,0.19,0.19,0.15,0.24,0.12,0.24,0.19,0.12,0.19,0.28,0.99
cerrajeros de urgencia madrid;3;3;0;110;24.04;http://www.cerrajerosmadridd24horas.com/;0.56;0.55;0.94;99000;0.22,0.28,0.16,0.12,0.16,0.28,0.99,0.66,0.53,0.22,0.22,0.22
cerrajeria madrid;10;12;2;320;23.11;http://www.cerrajerosmadridd24horas.com/;0.54;0.51;0.93;1110000;0.99,0.82,0.67,0.82,0.99,0.67,0.82,0.99,0.82,0.99,0.99,0.82
cerrajeros 24 h;1;1;0;20;18.57;http://www.cerrajerosmadridd24horas.com/;0.53;0.40;1.00;774000;0.99,0.33,0.67,0.67,0.33,0.99,0.67,0.33,0.99,0.33,0.33,0.33
cerrajero madrid 24 horas;2;2;0;70;19.87;http://www.cerrajerosmadridd24horas.com/;0.51;0.41;0.95;2870000;0.99,0.64,0.45,0.36,0.36,0.64,0.45,0.99,0.64,0.82,0.64,0.64
cerrajeros madrid baratos;6;6;0;170;27.08;http://www.cerrajerosmadridd24horas.com/;0.48;0.53;0.80;65000;0.44,0.99,0.66,0.53,0.34,0.28,0.34,0.44,0.34,0.66,0.66,0.28
cerrajero urgente madrid;5;7;2;170;50.09;http://www.cerrajerosmadridd24horas.com/;0.48;0.98;0.90;145000;0.99,0.66,0.53,0.44,0.44,0.44,0.53,0.81,0.28,0.28,0.34,0.44
cerrajeros de madrid;4;5;1;90;10.17;http://www.cerrajerosmadridd24horas.com/;0.35;0.14;0.76;1030000;0.99,0.24,0.33,0.33,0.33,0.24,0.19,0.81,0.67,0.14,0.33,0.52
cerrajero en madrid;5;4;-1;110;19.82;http://www.cerrajerosmadridd24horas.com/;0.31;0.25;0.99;830000;0.43,0.33,0.99,0.33,0.33,0.19,0.43,0.81,0.67,0.43,0.52,0.99
